aircraft_id,component_id,flight_cycles,engine_hours,temperature_sensor_1,temperature_sensor_2,vibration_sensor,pressure_sensor,fault_code_count,last_maintenance_cycles,maintenance_log_flag,sensor_drift_flag,ambient_temperature,humidity,failure_within_10_cycles
AC05,Wing,85,70.20980881,92.75339189,88.0183917,0.7449668495,104.4689689,0,0,0,0,23.63864151,89.70231527,0
AC05,Wing,89,72.61673519,84.20481655,86.40069822,0.9009377857,105.1630795,0,0,0,0,17.00119334,32.87815569,0
AC05,Wing,92,75.59892986,85.9285556,97.90480258,1.122083181,101.0916274,2,0,0,0,39.2977486,68.74242104,0
AC05,Wing,95,77.90133768,96.31925238,97.4647733,0.7090371333,99.98571016,1,0,0,0,18.00185056,56.15751141,0
AC05,Wing,98,80.38880315,87.40995256,90.59906162,0.964082296,102.6351425,1,0,0,0,17.33058738,52.1107089,0
AC05,Wing,101,81.47065352,87.02965725,101.206377,1.213326587,99.01186906,2,0,0,0,35.35565068,65.16945757,0
AC05,Wing,102,84.01168591,90.22167925,92.93921689,0.8534217084,103.8618721,0,0,0,0,13.35453222,52.6779558,0
AC05,Wing,103,85.32791164,92.25985679,91.44619578,0.958995044,105.4698189,1,0,0,0,30.94466482,41.56909859,0
AC05,Wing,106,87.72774467,103.4445342,90.12390745,1.23760666,96.0093921,0,0,0,0,24.93146005,76.77704117,0
AC05,Wing,109,90.3908586,94.78165566,89.01391177,1.476406067,101.2343119,2,0,0,0,44.08010851,63.890765,0
AC05,Wing,111,91.81376596,88.18644493,95.31246475,1.136016274,104.9149495,2,0,0,0,25.26381149,53.61585992,0
AC05,Wing,112,92.34348198,93.00571791,100.5632012,1.193329067,96.16613086,0,0,0,0,22.00121672,44.41796031,0
AC05,Wing,114,95.11020949,90.17004183,92.75134118,1.212642588,89.32892101,2,0,0,0,30.28144408,81.07685382,0
AC05,Wing,115,97.68771897,87.27789504,85.3219966,1.321387074,98.15704663,0,0,0,0,23.50645079,77.47685375,0
AC05,Wing,116,100.6381877,89.54585693,90.30131833,0.987756151,105.9537308,0,0,0,0,30.46388764,71.70294197,0
AC05,Wing,118,101.5790132,90.37376827,95.84256121,0.7554570461,99.68407448,0,0,0,0,27.24138102,59.43795166,0
AC05,Wing,121,103.145242,86.83526056,83.26997047,0.750995984,99.76697077,2,0,0,0,20.10100997,72.11153685,0
AC05,Wing,124,104.8950446,91.18452079,86.30396854,0.8471960763,97.9085974,0,0,0,0,14.28024075,60.06811057,0
AC05,Wing,128,106.9802697,89.17794373,87.6590464,1.220989682,88.82193538,0,0,0,0,23.29593451,65.60929153,0
AC05,Wing,131,108.828164,88.8336327,86.46293257,1.109533487,99.91508957,0,0,0,0,24.34689288,50.06717178,0
AC05,Wing,135,110.8360171,100.1262507,100.7951099,1.217071297,93.52140636,2,0,0,0,22.90049468,74.40755783,0
AC05,Wing,137,113.0118988,82.16285712,84.66448473,1.177797006,101.0600148,1,0,0,0,20.4577022,61.38207285,0
AC05,Wing,138,115.9103829,85.5020299,96.30308692,0.8031959856,90.93834911,2,0,0,0,33.06475555,71.97658089,0
AC05,Wing,141,118.7779721,86.95108261,91.42992919,0.9047431735,106.3333503,1,0,0,0,14.00751442,70.88237358,0
AC05,Wing,145,121.3978308,89.1626693,94.7867606,1.269927413,107.2570038,0,0,0,0,19.01099003,81.03731691,0
AC05,Wing,146,123.9529121,83.36269358,85.19918201,0.9503216061,97.65564488,1,0,0,0,31.08911555,73.70251068,0
AC05,Wing,149,125.3225554,98.21338796,90.08227931,1.132826812,100.3999717,0,0,0,0,23.49763493,54.47808772,0
AC05,Wing,151,128.2661066,87.72108078,86.3905654,1.009123059,101.7641233,0,0,0,0,0.899782571,74.94108509,0
AC05,Wing,155,129.0328226,88.86949816,93.62208278,1.211404341,97.47006805,1,0,0,0,23.62083959,69.04255479,0
AC05,Wing,157,129.8241364,84.33056102,101.2152138,0.7092277387,105.8536803,1,0,0,0,34.57326733,62.29248421,0
AC05,Wing,160,130.5108188,80.71688764,92.36317028,1.309378407,93.59409975,2,0,0,0,13.85492732,36.26737333,0
AC05,Wing,164,131.1544677,88.50058969,90.06857277,1.104073183,94.48890465,0,0,0,0,34.16088472,74.09529607,0
AC05,Wing,166,131.8925129,86.47576417,90.58988048,1.207151025,90.9294371,0,0,0,0,22.49157451,34.40872145,0
AC05,Wing,168,132.5450821,87.99884228,92.23813052,0.609249724,103.1834225,2,0,0,0,19.70176984,33.88518157,0
AC05,Wing,169,133.086099,92.02469667,92.92740054,1.252038498,100.6150589,1,0,0,0,32.38431205,80.22333851,0
AC05,Wing,171,134.7812551,93.7231901,94.13641641,1.099735855,105.380293,2,0,0,0,28.42090246,75.34207252,0
AC05,Wing,172,137.5311283,88.43776,90.49504323,1.124590646,104.0653934,1,0,0,0,15.82789594,42.07603638,0
AC05,Wing,176,140.0238909,85.53057834,85.86797245,1.025092227,88.8298233,1,0,0,0,36.5749111,79.00002157,0
AC05,Wing,179,142.7605552,95.73999711,99.99527101,1.241444666,100.9243695,1,0,0,0,9.807921237,61.41368646,0
AC05,Wing,181,143.9609904,86.78410236,91.80925504,0.8639012273,101.3190545,1,0,0,0,23.90228184,59.05867809,0
AC05,Wing,184,146.8833616,83.23572948,97.20099546,1.169697952,99.28194601,2,0,0,0,37.13427692,32.29991819,0
AC05,Wing,188,148.7559808,84.36704642,86.91164784,0.516673268,100.3719254,2,0,0,0,17.95705431,68.3565367,0
AC05,Wing,192,150.3326598,98.73531451,85.91474375,1.080207775,104.8938139,0,0,0,0,36.6190113,75.52049544,0
AC05,Wing,193,151.4417707,84.47570188,85.43258268,1.242876566,95.50747337,0,0,0,0,26.4478649,32.19742155,0
AC05,Wing,195,153.6010352,92.83796955,86.85877119,0.7704500675,103.4068947,2,0,0,0,33.30324664,49.27563753,0
AC05,Wing,198,155.1551702,96.55644147,82.98898506,0.7307340529,95.57653215,0,0,0,0,22.14319776,53.59689179,0
AC05,Wing,199,156.2437702,94.62249473,92.50607626,1.089005152,99.01545629,2,0,0,0,26.21473112,51.27716582,0
AC05,Wing,202,157.8253513,92.70326439,96.26726277,0.9417106701,93.89427594,0,0,0,0,41.27438969,60.31340411,0
AC05,Wing,203,159.2893138,95.81140786,83.51078841,1.364284684,98.91898284,1,0,0,0,30.14293451,47.35312241,0
AC05,Wing,206,161.6756181,91.71108759,101.9450872,0.7509915007,96.91145797,0,0,0,0,26.73579701,54.40508699,0
AC05,Wing,209,163.8544062,86.67902553,87.07598912,1.558199462,100.2735366,2,0,0,0,29.44821547,58.52350844,0
AC05,Wing,212,166.8534022,88.76717538,88.57502751,0.8535645421,106.4214007,1,0,0,0,23.44289839,47.09238255,0
AC05,Wing,214,168.3015244,75.88943455,90.81799398,1.059073259,98.34240029,1,0,0,0,27.00747701,70.07164157,0
AC05,Wing,215,171.1974008,90.23674057,89.63314589,0.97266127,103.2883634,1,0,0,0,25.65055698,87.64997187,0
AC05,Wing,216,172.8901834,82.61088435,86.91932539,0.7602618377,97.05952872,2,0,0,0,33.87575366,41.7772267,0
AC05,Wing,218,173.9599347,92.76367995,91.77619546,1.284838703,99.41719087,1,0,0,0,23.55290472,84.01291218,0
AC05,Wing,219,175.4733148,100.1543989,89.99511611,0.628552275,102.5206878,1,0,0,0,10.7115008,59.41677547,0
AC05,Wing,221,178.3276857,98.60747864,86.95318103,1.187448863,87.41648894,0,0,0,0,37.65205692,83.54840075,0
AC05,Wing,225,180.5013966,92.48397297,87.63012245,0.9248311067,99.88662257,0,0,0,0,21.36823906,61.05729335,0
AC05,Wing,226,182.4631508,88.25474906,87.48885727,1.073561696,97.04076882,1,0,0,0,15.16713895,41.54454839,0
AC05,Wing,227,183.762537,92.75197144,96.85109914,1.137734652,104.0062738,1,0,0,0,12.7047175,71.02164603,0
AC05,Wing,229,185.3449839,84.89995408,100.3295528,1.038736708,103.42671,0,0,0,0,36.67449581,56.46297834,0
AC05,Wing,232,187.86621,87.99655892,97.99160538,1.162985788,100.3879617,1,0,0,0,10.96803137,94.62948336,0
AC05,Wing,236,188.7556676,88.18841656,89.62338822,0.9131730596,102.9307133,1,0,0,0,32.85376709,57.74939591,0
AC05,Wing,240,189.6891005,82.82988518,86.6249999,0.8196144894,105.2320365,0,0,0,0,39.28694616,71.70538274,0
AC05,Wing,243,190.6790939,94.95978778,89.94859206,0.8533285992,107.630103,1,0,0,0,23.02932497,47.53791143,0
AC05,Wing,246,192.4015739,87.50541227,94.75934194,0.933009566,104.4503248,1,0,0,0,29.68445733,61.57667966,0
AC05,Wing,248,195.2926355,91.45685076,94.4678073,1.034678105,93.49756895,2,0,0,0,6.623606976,36.14865751,0
AC05,Wing,252,198.0098362,91.50639882,85.86014732,0.7008412221,109.8496423,2,0,0,0,-0.8997382754,49.8812824,0
AC05,Wing,253,198.7492496,79.74988182,92.418438,1.25765711,105.7085142,1,0,0,0,27.07757954,48.89859455,0
AC05,Wing,257,199.4440674,82.12532123,91.07458944,1.13142729,95.97433416,0,0,0,0,25.64652054,73.56710983,0
AC05,Wing,260,201.4852652,91.17764115,95.15048885,0.5728747284,99.57175711,2,0,0,0,30.51727018,54.04586715,0
AC05,Wing,262,202.4047634,93.98879139,89.5076091,0.6682611798,104.5689169,0,0,0,0,29.44703962,78.26609405,0
AC05,Wing,264,204.7364174,93.01336849,92.77226948,1.343630214,97.01690491,0,0,0,0,4.227559559,68.61195076,0
AC05,Wing,268,207.3570091,87.92908643,90.67252734,1.410554744,100.1059753,2,0,0,0,21.59638842,72.37514212,0
AC05,Wing,271,209.9240133,89.13353655,95.9844279,1.127363208,106.5271456,3,0,0,0,21.32756721,45.94054211,0
AC05,Wing,273,212.1815295,87.58628103,94.19069637,0.8005864999,101.0669118,2,0,0,0,24.18449205,40.54182691,0
AC05,Wing,277,214.5872386,84.2168385,101.2041261,0.9360142618,93.26172156,3,0,0,0,21.11162791,46.08710886,0
AC05,Wing,281,215.3855364,98.18645958,88.07373169,1.112975692,105.7990867,4,0,0,0,11.25017041,77.06755995,0
AC05,Wing,282,217.119666,92.23990843,103.000534,1.061366341,105.2524373,4,0,0,0,26.19062078,51.689767,0
AC05,Wing,284,218.9186246,84.86447338,94.85401091,0.7963422866,95.90930295,4,0,0,0,23.92659033,68.53798274,0
AC05,Wing,287,219.6131249,86.98499478,92.61616232,1.066354927,101.0246131,3,0,0,0,32.83782041,90.07047914,0
AC05,Wing,289,222.0767648,97.67775885,91.93105595,1.56834241,88.53461766,3,0,0,0,9.861686372,49.90454927,0
AC05,Wing,291,223.9915073,98.21001885,102.6715324,1.154424442,104.3671411,6,0,0,0,10.87416817,64.54524439,0
AC05,Wing,295,226.3172851,96.7325142,99.4266713,1.00653946,95.21270658,5,0,0,0,41.48412608,71.33192571,0
AC05,Wing,299,228.6467227,91.8073224,101.1192321,1.471086772,98.78099912,3,0,0,0,35.30058711,37.44570589,1
AC05,Wing,303,229.7768711,94.43056117,89.03712356,1.295183521,97.67828602,1,0,0,0,31.92418844,62.36213845,1
AC05,Wing,306,231.0107169,100.7673478,98.24393968,1.239361365,94.06258899,4,0,0,1,24.404442,68.77823948,1
AC05,Wing,309,233.4456121,96.89388427,100.5077582,1.036406243,94.43395943,3,0,0,0,31.52627756,59.79420937,1
AC05,Wing,312,235.7532029,102.7722283,99.91169259,1.254101238,81.35189145,4,0,0,0,32.58006837,74.07316647,1
AC05,Wing,316,238.4145966,97.40812873,104.9738486,0.7681942218,100.9686448,3,0,1,0,13.6483987,55.33741278,1
AC05,Wing,318,239.4516655,102.2501912,105.7028647,1.145497124,94.93616484,1,0,1,1,34.41221932,28.74140206,1
AC05,Wing,320,241.6964962,98.95373755,106.379667,1.384189125,91.55786335,2,0,1,0,27.87545342,54.1141863,1
AC05,Wing,322,244.2308426,89.95066752,110.4917225,0.9359331927,106.1985631,4,0,1,0,18.0884313,76.38520712,1
AC05,Wing,324,246.977001,91.87941482,94.36686022,1.012854696,101.2469355,5,0,1,0,32.22457738,62.90757806,1
AC05,Wing,328,249.4132032,99.33577205,100.4663457,1.947620278,104.4944054,4,0,1,0,30.15196996,66.08362923,0
AC05,Wing,331,251.9226281,101.1155005,104.2071618,1.667493828,89.93852303,5,0,1,0,23.98740312,57.58095749,0
AC05,Wing,332,253.7445698,98.70149569,97.15146545,1.367140857,92.53506467,2,0,1,1,9.10862395,95.27315502,0
AC05,Wing,334,255.2593557,101.9295026,111.1529151,1.598567019,101.6755348,3,0,0,0,16.6571632,46.02648555,0
AC05,Wing,336,256.0304053,106.4921451,103.7533561,1.755044903,91.04147114,6,0,0,1,13.44924379,59.43691798,0
AC05,Wing,340,256.8142819,92.47855346,101.5663982,1.720239093,95.52011327,3,0,0,1,37.4909665,66.45070708,0
AC05,Wing,342,258.6472259,110.114888,92.53000494,1.986298786,97.69492844,2,0,0,1,26.55588214,68.65144555,0
AC05,Wing,346,261.346709,112.1472792,111.0822879,1.920773534,96.68250727,2,0,0,1,21.2019162,59.02264656,0
AC05,Wing,350,262.9234488,102.8681174,112.3792286,1.709578576,91.29345498,2,0,1,1,8.893057051,65.79317332,0
AC05,Wing,354,264.8213858,101.0460174,122.0448868,1.976554493,97.64178904,2,0,1,0,45.08791387,55.83551923,0
AC05,Wing,358,265.548032,111.3814938,104.4916092,2.000370175,86.12004937,5,0,1,0,23.32537315,58.04915795,0
AC05,Wing,359,266.2836474,105.1745412,120.1156224,2.162862154,91.83342825,5,0,0,1,25.05608783,60.23994118,0
AC05,Wing,360,267.8193527,110.2309365,107.0628409,1.988333605,93.2527343,1,0,1,1,35.42746633,60.66671878,0
AC05,Wing,363,269.9387435,93.06555368,122.1280509,1.604249055,88.61270812,2,0,0,1,40.46767898,70.21918352,0
AC05,Wing,364,271.5514338,102.5853048,116.2389299,1.950611572,87.40344059,4,0,1,0,13.60652026,50.61885848,0
AC05,Wing,367,273.0845204,116.7112188,112.8960394,2.123605546,92.89720273,2,0,0,0,7.375350923,71.72001819,0
AC05,Wing,368,275.5099883,115.6007836,116.4228247,1.334245532,99.20863737,5,0,1,1,34.9977958,56.81933531,0
AC05,Wing,369,276.0651878,108.958356,113.5428706,2.01071197,95.29340972,6,0,1,0,34.93175736,81.84017681,0
AC05,Wing,372,277.0217163,105.371452,104.668116,2.16894102,99.0828852,2,0,0,0,34.56166633,60.55976927,0
AC05,Wing,376,277.9900007,117.6805355,112.3896194,2.21437065,85.14318668,1,0,1,1,42.24418361,62.99664333,0
AC05,Wing,379,279.4337513,102.5912098,121.5035997,1.880359598,84.50655663,1,0,1,1,22.27776616,61.93035603,0
AC06,LandingGear,3,1.218313499,84.06789946,98.66104631,1.09870979,97.7465815,0,0,0,0,36.15386059,42.92523497,0
AC06,LandingGear,5,4.009442928,82.13230829,85.20151847,0.8084403056,97.55141894,0,0,0,0,22.2339926,71.11297374,0
AC06,LandingGear,7,5.122180446,95.54451199,87.50760833,0.9681887761,105.8110958,0,0,0,0,16.55857645,50.86540095,0
AC06,LandingGear,11,6.740064007,92.38929918,88.31459374,0.7882255725,99.69219133,2,0,0,0,30.65448121,74.03926957,0
AC06,LandingGear,15,9.371872451,89.76922014,88.56420297,0.8678918173,108.6954792,0,0,0,0,21.87163383,47.43339906,0
AC06,LandingGear,17,10.35893161,94.13745121,89.72366189,1.253275723,97.30899003,0,0,0,0,19.50385346,58.87382635,0
AC06,LandingGear,18,11.05837142,86.34411461,90.13302043,0.8981246815,100.718315,2,0,0,0,3.210871923,39.72476947,0
AC06,LandingGear,21,12.42214029,93.44810703,88.64643955,1.160110006,107.5031077,1,0,0,0,16.59395386,66.11013225,0
AC06,LandingGear,22,13.32528116,91.12233799,100.5169485,0.9211065827,96.32721993,1,0,0,0,34.01458559,48.14245926,0
AC06,LandingGear,26,15.30915638,91.98485831,89.93702361,1.080656892,101.3586867,2,0,0,0,19.51837121,49.99035592,0
AC06,LandingGear,30,17.08299702,91.73000951,95.17073398,0.8809568722,104.4742623,1,0,0,0,40.87580913,51.36621819,0
AC06,LandingGear,31,19.1110487,87.99706625,96.30401026,1.058079955,98.78819615,0,0,0,0,17.64469334,74.96131407,0
AC06,LandingGear,35,21.86175773,91.20371051,100.5669295,1.254629918,106.7321656,1,0,0,0,38.49473105,45.65299284,0
AC06,LandingGear,37,24.77927097,93.78117883,86.69488382,1.188284478,104.8070285,0,0,0,0,-0.4009131592,54.71021101,0
AC06,LandingGear,38,25.58079303,90.94875879,90.20447267,1.055116316,105.9459283,1,0,0,0,17.31172935,64.50428725,0
AC06,LandingGear,42,28.55603833,89.20434729,97.85058951,1.152938173,99.85533891,2,0,0,0,21.12323659,40.632007,0
AC06,LandingGear,45,30.30466013,94.47531859,97.72808441,0.9042176285,97.52054535,0,0,0,0,40.33244551,66.23058244,0
AC06,LandingGear,47,32.64578959,100.63782,96.25366084,0.9614759611,102.3916165,0,0,0,0,8.644462683,63.11528773,0
AC06,LandingGear,50,33.61387419,96.63799959,92.83085989,1.373840488,97.13452267,1,0,0,0,25.5935801,56.06696188,0
AC06,LandingGear,53,36.3856355,83.30495457,96.50828413,0.9561226087,100.1250103,0,0,0,0,12.26142019,67.95356566,0
AC06,LandingGear,57,37.40442206,86.41739062,100.2712714,0.7360713319,99.70218306,0,0,0,0,31.82716081,71.63040753,0
AC06,LandingGear,59,39.68682251,88.56008642,96.07487498,1.159699137,102.5016382,1,0,0,0,11.53659198,68.94471732,0
AC06,LandingGear,62,41.32939089,86.76279212,97.33876715,0.6637582493,102.2143725,1,0,0,0,16.43387356,73.2785492,0
AC06,LandingGear,63,42.25898589,87.07899672,89.51261467,1.169445734,86.62100147,2,0,0,0,22.90518785,73.60524279,0
AC06,LandingGear,64,43.47978719,99.36937386,90.62205571,1.065131879,103.5273349,2,0,0,0,12.54377702,58.74829686,0
AC06,LandingGear,68,45.91479795,88.29853462,92.96114406,0.8467878206,107.6781385,0,0,0,0,25.36254212,67.67678251,0
AC06,LandingGear,69,46.44039295,85.59376768,90.77166554,1.165749212,95.81737957,2,0,0,0,12.65681287,58.75956722,0
AC06,LandingGear,72,47.24701784,82.9173963,92.66592686,1.012185245,95.7896846,2,0,0,0,26.11270437,30.95919747,0
AC06,LandingGear,74,49.05913873,90.14703922,89.68118003,1.206971927,93.74260925,2,0,0,0,22.51655403,44.38552353,0
AC06,LandingGear,76,50.0805613,90.43124583,86.06448592,0.8202525122,96.48043805,0,0,0,0,48.20705258,53.05496936,0
AC06,LandingGear,77,52.13209441,81.70058801,85.79393004,0.8573600833,104.0738333,2,0,0,0,3.625975384,55.2525537,0
AC06,LandingGear,81,53.7075793,90.56242055,85.27814319,0.7155741646,93.48477609,0,0,0,0,6.538106255,33.98475999,0
AC06,LandingGear,83,54.30586398,92.55806999,88.64367175,1.063122855,95.34316806,1,0,0,0,18.67058803,72.99396542,0
AC06,LandingGear,85,56.9805156,84.5629121,89.21986486,0.8341187051,96.19478212,0,0,0,0,37.49405287,39.93408533,0
AC06,LandingGear,86,59.43207696,92.0897693,104.9813546,0.8003366363,101.3448814,2,0,0,0,17.69060638,39.81873143,0
AC06,LandingGear,90,60.9064455,88.19921798,91.37450078,1.025636804,103.9599795,2,0,0,0,34.16613988,80.39445563,0
AC06,LandingGear,92,61.70334251,91.58758512,90.34420183,0.5692423837,100.7070295,2,0,0,0,20.91244424,72.92242791,0
AC06,LandingGear,95,62.80424205,96.47265332,101.4181765,0.7406344772,102.3646614,1,0,0,0,48.64596487,47.93260911,0
AC06,LandingGear,97,65.23691908,94.51831852,90.64716127,0.9964523063,96.85902534,1,0,0,0,14.22955231,56.24410744,0
AC06,LandingGear,100,66.27389418,92.0214787,80.05162138,0.8735288531,89.00261806,2,0,0,0,25.00273828,72.53195389,0
AC06,LandingGear,104,67.95988748,94.10518496,87.28707372,0.8294734528,104.0180464,2,0,0,0,27.64301414,95.52590202,0
AC06,LandingGear,107,69.33705328,89.08921402,98.67177974,0.5445499309,105.4320127,1,0,0,0,9.416435553,70.1532423,0
AC06,LandingGear,111,71.40738264,89.86590346,94.15512024,1.360779719,107.4606808,2,0,0,0,13.47555532,49.13668029,0
AC06,LandingGear,112,72.15789204,88.17060102,95.05712875,1.078577133,98.61167169,2,0,0,0,20.52903402,83.32260361,0
AC06,LandingGear,116,74.19407811,93.59567929,96.13237808,0.7198222142,103.6880055,2,0,0,0,27.37411949,44.93835889,0
AC06,LandingGear,118,76.69115209,87.29347508,98.18940751,0.9147848195,99.73099038,0,0,0,0,29.3562488,56.18836933,0
AC06,LandingGear,119,77.92563921,95.34620066,95.06619268,0.9036368376,93.05854994,2,0,0,0,15.161979,45.09128925,0
AC06,LandingGear,122,80.02023204,72.25233899,97.74338314,1.05242073,96.41401654,2,0,0,0,20.44945368,65.15174049,0
AC06,LandingGear,125,82.97286914,92.21957665,91.40777593,0.7421867849,102.5790048,1,0,0,0,39.94317609,59.00638558,0
AC06,LandingGear,128,83.69033765,92.09756354,93.18001004,1.216788829,90.85547798,0,0,0,0,22.65828972,66.54745267,0
AC06,LandingGear,131,84.46922535,89.00185586,82.95459492,0.8383286304,98.31778176,2,0,0,0,35.91561273,51.31386739,0
AC06,LandingGear,135,86.84826601,95.40952242,84.85840417,1.093238802,96.43237538,0,0,0,0,29.61947421,71.5801311,0
AC06,LandingGear,139,88.49870454,98.02678939,85.62359198,1.065388619,102.080145,1,0,0,0,35.56206353,34.12182535,0
AC06,LandingGear,141,90.82146099,85.51660926,88.82963406,0.7487758989,101.9387176,0,0,0,0,24.36861754,47.24606523,0
AC06,LandingGear,143,91.53801156,89.1746634,85.84357647,0.8749954397,94.98746555,0,0,0,0,46.23320513,52.43473719,0
AC06,LandingGear,145,92.39532375,87.97549785,95.11092861,0.7326970986,94.56859627,2,0,0,0,17.28622774,64.81478954,0
AC06,LandingGear,149,95.03308834,88.36911979,98.87515163,1.168321238,103.2737012,0,0,0,0,0.5250485765,58.53051402,0
AC06,LandingGear,150,96.86598897,85.75221195,89.69426213,0.6456542936,90.14784929,2,0,0,0,26.11514224,44.86484653,0
AC06,LandingGear,151,99.08690802,88.51588937,89.70772373,1.157562216,97.44514727,1,0,0,0,-11.55086515,52.70412347,0
AC06,LandingGear,155,100.8440167,94.2655723,87.66142212,0.8802696319,99.39369354,2,0,0,0,12.11599866,63.02949214,0
AC06,LandingGear,157,101.8948213,92.82262267,92.80991029,1.055608502,98.97906091,0,0,0,0,21.9631181,77.58905938,0
AC06,LandingGear,160,102.9522647,96.37448058,89.23303603,0.8322265709,95.42621477,0,0,0,0,12.28269813,69.71965875,0
AC06,LandingGear,161,105.4972006,85.35363024,103.6652878,0.7991742389,111.2776864,1,0,0,0,24.50850212,79.259975,0
AC06,LandingGear,165,107.6111041,87.78885767,94.5188359,1.30048293,104.1695594,0,0,0,0,25.45290447,52.58861001,0
AC06,LandingGear,169,110.0926933,82.78930085,100.0116579,0.9997874511,106.7832086,2,0,0,0,26.67846095,88.06210468,0
AC06,LandingGear,171,111.5496224,93.44587252,95.75372219,1.185912053,98.5095821,1,0,0,0,20.35531367,83.55587761,0
AC06,LandingGear,173,113.6258962,90.76239268,90.22009071,0.9104441317,92.89158904,0,0,0,0,27.95229741,46.30426224,0
AC06,LandingGear,174,115.4411916,85.07503851,82.38447615,0.7956733183,99.01984068,1,0,0,0,17.24135694,75.52407245,0
AC06,LandingGear,175,116.7672364,97.89958991,96.89740028,0.770521911,100.817391,1,0,0,0,39.73879291,59.96854024,0
AC06,LandingGear,178,118.9559605,87.6570218,80.74382279,1.383055103,102.5791317,2,0,0,0,28.96381723,54.27099205,0
AC06,LandingGear,181,121.2688714,87.99865797,94.59341964,1.229975174,106.0388016,0,0,0,0,32.40148134,76.09534267,0
AC06,LandingGear,184,122.9802147,85.01740891,97.47046858,1.350775166,95.7930134,2,0,0,0,20.55687809,67.10238653,0
AC06,LandingGear,187,125.0884543,81.83843718,92.58499527,0.8229015338,94.09500957,1,0,0,0,26.5360192,45.0238434,0
AC06,LandingGear,191,126.9094135,94.52837165,91.06016258,1.023168092,98.5416116,0,0,0,0,26.83929326,58.06620438,0
AC06,LandingGear,194,128.4486567,87.99900514,94.87076347,0.6392086818,102.0912145,2,0,0,0,28.75087572,76.4952933,0
AC06,LandingGear,197,130.9315134,84.47639936,85.51474295,1.125683079,98.64541681,0,0,0,0,27.20771218,73.72425988,0
AC06,LandingGear,201,133.0148985,80.41053751,88.0398319,0.7225267656,101.3804877,0,0,0,0,37.1844906,50.92715239,0
AC06,LandingGear,202,134.1685256,83.16636856,94.05919064,1.255637274,91.4104113,2,0,0,0,11.00964703,75.96803771,0
AC06,LandingGear,204,136.4656531,93.90641756,88.5929848,1.033535902,101.4106278,2,0,0,0,14.2870113,53.69112698,0
AC06,LandingGear,208,139.1406904,91.278788,96.32928777,1.166807851,102.2623001,0,0,0,0,33.5229345,59.11963271,0
AC06,LandingGear,211,140.3960818,101.7968503,97.86477701,1.196018888,100.9725345,1,0,0,0,35.13544314,22.28974086,0
AC06,LandingGear,215,142.2652918,88.34327791,98.68719983,1.214445162,108.5801114,0,0,0,0,27.15425859,74.04356552,0
AC06,LandingGear,216,143.7611726,93.40551827,93.46646423,1.042165823,102.2419198,2,0,0,0,26.09000723,75.38537311,0
AC06,LandingGear,217,145.3009775,90.42847625,102.9158462,1.188054017,92.4213588,0,0,0,0,28.04082646,61.42442234,0
AC06,LandingGear,221,146.0766261,90.4639056,95.35501703,0.6997138861,105.3127142,0,0,0,0,22.87743578,58.35863904,0
AC06,LandingGear,222,147.4120527,93.57393637,91.37071372,1.085813802,92.95560133,1,0,0,0,43.4657165,40.45773579,0
AC06,LandingGear,223,149.6003193,84.8022297,94.07162108,1.342593334,96.13908357,1,0,0,0,6.791244482,68.38794651,0
AC06,LandingGear,226,152.1485067,89.68962968,92.85445309,0.8186133827,96.57017665,1,0,0,0,25.19366011,59.56218637,0
AC06,LandingGear,228,154.9378887,94.6241349,83.73942058,1.210196167,101.0213474,2,0,0,0,24.28021396,73.534275,0
AC06,LandingGear,230,156.8261719,87.47177175,84.18720706,1.055968133,104.7871061,0,0,0,0,46.53297849,75.61318876,0
AC06,LandingGear,233,157.9524378,89.23842689,93.48539032,0.9028641557,96.40081832,2,0,0,0,43.62565748,69.51371938,0
AC06,LandingGear,235,158.6359848,100.0002761,87.64927248,0.9883988622,94.06421686,1,0,0,0,33.14987455,46.84598127,0
AC06,LandingGear,239,160.3741258,84.87413403,84.21264817,1.46588315,98.41621564,0,0,0,0,18.9088205,26.56820372,0
AC06,LandingGear,240,161.3721944,96.39653418,78.92382804,1.23814742,104.913722,1,0,0,0,17.25222836,51.83818915,0
AC06,LandingGear,243,161.947251,94.43014917,87.4713387,0.5473444554,99.18610663,0,0,0,0,26.00010499,70.48327402,0
AC06,LandingGear,247,164.0597442,91.57595428,93.09601566,0.9427230021,104.2478106,2,0,0,0,27.37935982,90.64201528,0
AC06,LandingGear,250,166.6878551,85.16512516,87.53770069,1.179549064,98.46300692,2,0,0,0,22.2767539,55.96997075,0
AC06,LandingGear,252,167.9716561,81.56695029,95.42119495,1.185856379,101.9568873,0,0,0,0,21.48513197,58.87084872,0
AC06,LandingGear,255,170.0315166,89.11958462,89.50837729,0.7272743187,104.9464301,1,0,0,0,16.8788751,59.71857272,0
AC06,LandingGear,257,172.8779968,86.37480911,87.6119791,1.061515074,104.9685469,1,0,0,0,31.56958004,77.82925784,0
AC06,LandingGear,260,174.5628705,100.599485,92.76291174,0.8053829796,104.1489993,2,0,0,0,20.53410742,57.88113656,0
AC06,LandingGear,263,176.2111717,94.44841831,101.5735558,0.6659482001,92.68953147,1,0,0,0,35.04064831,61.57329546,0
AC06,LandingGear,267,178.7158027,87.76481857,86.52712614,0.7460732773,101.5520073,0,0,0,0,36.64886629,80.83552013,0
